8634	86.333
8730	87.298
8744	87.438
8798	87.971
8927	89.266
8941	89.403
9216	92.154
9230	92.290
9244	92.433
9324	93.238
9338	93.377
9415	94.144
9429	94.284
9505	95.046
9519	95.183
9534	95.333
9642	96.417
9713	97.123
9722	97.217
9736	97.351
9768	97.678
9795	97.942
9809	98.082
10092	100.913
10138	101.379
10152	101.516
10167	101.664
10247	102.462
10261	102.601
10474	104.735
10483	104.820
10496	104.958
10664	106.631
10677	106.768
10736	107.359
10751	107.500
10917	109.163
10930	109.296
10945	109.445
11074	110.730
11107	111.061
11132	111.316
11146	111.450
11275	112.746
11289	112.886
11304	113.036
11474	114.736
11488	114.872
11502	115.018
11582	115.819
11596	115.957
11753	117.529
11763	117.624
11777	117.762
11871	118.709
11885	118.844
11899	118.989
12106	121.050
12137	121.365
12214	122.136
12228	122.274
12341	123.407
12355	123.544
12370	123.691
12396	123.955
12410	124.096
12425	124.246
12483	124.820
12498	124.970
12578	125.772
12591	125.906
12795	127.944
12809	128.080
12840	128.397
12849	128.486
12863	128.625
12922	129.215
12936	129.354
13087	130.862
13101	131.002
13233	132.323
13247	132.462
13262	132.611
13433	134.323
13447	134.461
13462	134.610
13487	134.864
13501	135.000
13515	135.140
13523	135.227
13555	135.544
13650	136.494
13663	136.629
13678	136.779
13773	137.720
13787	137.864
13795	137.947
13809	138.087
14016	140.150
14030	140.292
14089	140.888
14103	141.027
14181	141.806
14195	141.945
14273	142.720
14286	142.859
14301	143.009
14355	143.544
14364	143.630
14378	143.770
14492	144.911
14506	145.051
14520	145.199
14584	145.830
14597	145.969
14612	146.116
14758	147.575
14802	148.015
14816	148.150
14848	148.479
14960	149.598
15038	150.373
15051	150.508
15066	150.657
15200	151.994
15214	152.133
15228	152.278
15255	152.541
15268	152.679
15283	152.829
15323	153.220
15337	153.368
15417	154.168
15431	154.306
15537	155.360
15545	155.446
15559	155.588
15683	156.828
15792	157.915
15818	158.172
15832	158.313
16054	160.539
16068	160.677
16159	161.582
16200	161.996
16214	162.137
16237	162.363
16251	162.502
16265	162.649
16420	164.190
16433	164.329
16474	164.736
16488	164.874
16503	165.024
16602	166.015
16616	166.151
16684	166.838
16693	166.926
16725	167.244
16740	167.391
16875	168.747
16889	168.886
16912	169.111
16926	169.250
16984	169.838
16998	169.979
17040	170.390
17071	170.706
17203	172.021
17217	172.162
17319	173.180
17329	173.289
17343	173.429
17358	173.577
17456	174.557
17470	174.696
17656	176.552
17669	176.688
17764	177.639
17778	177.774
17793	177.921
17983	179.821
17996	179.958
18056	180.552
18070	180.691
18180	181.706
18199	181.855
18217	181.999
18235	182.144
18252	182.283
18289	182.582
18308	182.727
18326	182.871
18344	183.018
18362	183.163
18403	183.467
18422	183.594
18440	183.722
18458	183.870
18476	184.010
18495	184.159
18508	184.269
18527	184.415
18545	184.560
18563	184.704
18581	184.854
18599	184.998
18618	185.143
18635	185.286
18654	185.434
18672	185.579
18690	185.721
18731	186.004
18749	186.130
18767	186.276
18785	186.418
18803	186.566
18822	186.712
18840	186.858
18858	187.002
18872	187.114
18890	187.258
18908	187.405
18926	187.547
18944	187.693
18963	187.839
18981	187.984
18999	188.126
19018	188.256
19058	188.540
19076	188.681
19094	188.828
19112	188.974
19126	189.084
19144	189.228
19162	189.372
19180	189.518
19198	189.662
19216	189.804
19235	189.951
19253	190.098
19271	190.246
19289	190.390
19308	190.531
19349	190.817
19367	190.948
19385	191.092
19403	191.237
19421	191.380
19439	191.524
19457	191.666
19475	191.813
19493	191.957
19511	192.100
19529	192.245
19547	192.388
19565	192.529
19583	192.671
19601	192.817
19619	192.953
19637	193.079
19655	193.204
19673	193.329
19690	193.469
19708	193.613
19727	193.759
19745	193.903
19762	194.045
19780	194.190
19798	194.331
19816	194.471
19834	194.615
19852	194.759
19869	194.902
19887	195.046
19905	195.187
19923	195.324
19941	195.450
19959	195.576
19977	195.702
19994	195.837
20012	195.980
20030	196.120
20047	196.260
20065	196.404
20083	196.546
20101	196.689
20119	196.832
20136	196.974
20154	197.117
20172	197.255
20190	197.399
20207	197.542
20225	197.681
20243	197.813
20261	197.935
20278	198.059
20296	198.190
20314	198.333
20332	198.474
20350	198.618
20367	198.757
20385	198.899
20403	199.039
20416	199.149
20434	199.291
20452	199.431
20470	199.575
20487	199.718
20527	200.032
20545	200.168
20562	200.292
20580	200.416
20598	200.540
20615	200.676
20633	200.815
20650	200.958
20668	201.101
20686	201.243
20704	201.385
20721	201.526
20739	201.665
20756	201.806
20774	201.945
20792	202.091
20810	202.231
20827	202.373
20845	202.512
20862	202.633
20880	202.758
20898	202.882
20915	203.014
20934	203.159
20951	203.301
20969	203.442
20987	203.584
21005	203.727
21023	203.871
21041	204.017
21058	204.158
21077	204.304
21095	204.447
21112	204.589
21130	204.734
21148	204.878
21166	205.009
21184	205.135
21202	205.258
21220	205.385
21238	205.530
21256	205.678
21270	205.787
21288	205.928
21305	206.070
21324	206.216
21364	206.540
21382	206.684
21400	206.827
21418	206.972
21436	207.114
21454	207.257
21472	207.390
21490	207.516
21508	207.642
21526	207.769
21544	207.912
21562	208.055
21580	208.199
21598	208.345
21616	208.491
21634	208.635
21652	208.777
21670	208.925
21688	209.069
21706	209.214
21720	209.326
21739	209.471
21756	209.614
21775	209.755
21815	210.041
21834	210.170
21852	210.318
21871	210.463
21889	210.612
21907	210.757
21926	210.907
21944	211.053
21963	211.200
21981	211.345
21999	211.491
22018	211.641
22036	211.788
22054	211.934
22073	212.083
22091	212.218
22110	212.345
22128	212.476
22147	212.608
22165	212.756
22184	212.903
22202	213.048
22220	213.194
22257	213.490
22275	213.638
22293	213.782
22312	213.928
22330	214.077
22349	214.224
22367	214.369
22385	214.513
22403	214.641
22421	214.771
22440	214.899
22458	215.033
22476	215.176
22494	215.324
22512	215.469
22530	215.614
22549	215.759
22567	215.907
22585	216.052
22603	216.198
22621	216.342
22639	216.486
22658	216.635
22677	216.783
22695	216.929
22713	217.061
22731	217.186
22750	217.314
22768	217.447
22786	217.592
22804	217.739
22822	217.885
22840	218.026
22859	218.175
22877	218.319
22895	218.467
22913	218.610
22931	218.758
22950	218.903
22968	219.047
22986	219.193
23004	219.339
23023	219.469
23041	219.597
23059	219.725
23077	219.860
23096	220.007
23114	220.155
23133	220.303
23151	220.452
23169	220.598
23188	220.746
23206	220.890
23224	221.036
23243	221.184
23257	221.299
23276	221.447
23294	221.593
23312	221.742
23353	222.025
23371	222.155
23385	222.262
23403	222.406
23422	222.552
23440	222.698
23458	222.843
23476	222.989
23495	223.137
23513	223.285
23532	223.432
23550	223.579
23568	223.726
23610	224.058
23629	224.200
23647	224.330
23666	224.459
23684	224.588
23702	224.730
23720	224.878
23739	225.023
23757	225.171
23775	225.318
23793	225.460
23812	225.608
23830	225.754
23867	226.049
23885	226.197
23904	226.345
23922	226.491
23940	226.627
23959	226.755
23977	226.886
23996	227.015
24014	227.164
24032	227.307
24050	227.452
24069	227.599
24106	227.899
24124	228.046
24143	228.191
24161	228.338
24179	228.484
24198	228.633
24216	228.782
24235	228.928
24253	229.062
24271	229.188
24290	229.318
24308	229.453
24327	229.600
24364	229.899
24383	230.047
24401	230.195
24419	230.340
24438	230.488
24457	230.638
24475	230.784
24493	230.931
24512	231.079
24530	231.225
24548	231.372
24567	231.503
24586	231.632
24604	231.764
24623	231.904
24642	232.054
24660	232.199
24697	232.500
24716	232.647
24734	232.797
24753	232.945
24771	233.093
24790	233.241
24809	233.390
24827	233.540
24846	233.689
24864	233.827
24883	233.958
24901	234.087
24920	234.219
24957	234.515
24995	234.815
25013	234.962
25051	235.263
25069	235.411
25088	235.558
25106	235.706
25124	235.851
25162	236.152
25181	236.285
25199	236.416
25217	236.541
25236	236.679
25254	236.824
25273	236.974
25291	237.121
25310	237.270
25328	237.416
25346	237.564
25365	237.709
25383	237.856
25402	238.005
25420	238.152
25438	238.299
25456	238.443
25475	238.591
25494	238.721
25513	238.853
25531	238.982
25549	239.124
25568	239.273
25586	239.417
25605	239.566
25623	239.715
25637	239.828
25656	239.973
25674	240.118
25692	240.264
25710	240.411
25729	240.558
25747	240.706
25766	240.854
25784	240.996
25825	241.288
25843	241.413
25862	241.559
25880	241.706
25899	241.854
25917	242.000
25935	242.146
25953	242.292
25967	242.404
25986	242.550
26004	242.695
26022	242.841
26040	242.988
26077	243.283
26096	243.426
26115	243.556
26156	243.848
26174	243.994
26193	244.141
26207	244.256
26225	244.404
26244	244.550
26262	244.696
26280	244.842
26298	244.987
26317	245.135
26335	245.283
26354	245.429
26372	245.573
26390	245.720
26431	246.013
26449	246.144
26468	246.278
26486	246.423
26504	246.570
26523	246.717
26541	246.863
26559	247.008
26577	247.156
26596	247.304
26614	247.447
26632	247.596
26650	247.737
26669	247.885
26687	248.034
26706	248.181
26724	248.308
26742	248.437
26760	248.566
26779	248.702
26797	248.848
26811	248.960
26829	249.107
26847	249.250
26864	249.385
26902	249.688
26921	249.836
26939	249.983
26957	250.128
26975	250.273
26993	250.419
27011	250.558
27030	250.699
27071	250.985
27090	251.128
27108	251.274
27127	251.421
27145	251.567
27159	251.679
27177	251.826
27195	251.969
27213	252.114
27254	252.441
27273	252.588
27291	252.733
27309	252.882
27327	253.022
27345	253.148
27364	253.277
27382	253.403
27400	253.544
27418	253.690
27437	253.836
27455	253.984
27473	254.128
27491	254.271
27509	254.418
27528	254.564
27546	254.709
27564	254.855
27582	254.998
27600	255.143
27618	255.287
27636	255.430
27655	255.558
27673	255.687
27691	255.812
27709	255.952
27727	256.097
27746	256.243
27764	256.390
27782	256.536
27800	256.682
27818	256.823
27836	256.965
27855	257.115
27873	257.262
27891	257.408
27909	257.552
27927	257.697
27945	257.837
27963	257.961
27981	258.088
28000	258.216
28018	258.357
28036	258.504
28054	258.647
28072	258.788
28090	258.937
28109	259.083
28127	259.230
28145	259.375
28163	259.519
28182	259.668
28200	259.810
28218	259.957
28236	260.103
28255	260.245
28273	260.374
28291	260.502
28309	260.627
28328	260.770
28365	261.066
28383	261.214
28401	261.361
28420	261.506
28438	261.651
28456	261.799
28475	261.947
28493	262.092
28511	262.239
28529	262.385
28548	262.531
28566	262.672
28585	262.799
28603	262.928
28621	263.057
28640	263.202
28658	263.347
28676	263.493
28695	263.641
28713	263.789
28732	263.938
28750	264.083
28768	264.232
28783	264.345
28801	264.490
28819	264.640
28838	264.785
28856	264.931
28875	265.074
28916	265.364
28935	265.499
28949	265.613
28967	265.760
28986	265.906
29004	266.049
29022	266.198
29041	266.347
29059	266.496
29078	266.645
29096	266.792
29134	267.091
29152	267.237
29190	267.523
29231	267.811
29250	267.953
29268	268.102
29287	268.251
29306	268.401
29324	268.551
29343	268.699
29361	268.841
29398	269.141
29436	269.441
29454	269.590
29473	269.737
29491	269.878
29510	270.007
29528	270.139
29547	270.268
29584	270.567
29602	270.711
29659	271.165
29678	271.312
29715	271.611
29733	271.759
29752	271.909
29771	272.059
29809	272.344
29827	272.476
29846	272.607
29865	272.744
29902	273.046
29921	273.194
29939	273.341
29957	273.485
29976	273.633
29994	273.783
30013	273.932
30032	274.080
30050	274.228
30068	274.373
30106	274.668
30125	274.800
30143	274.930
30162	275.059
30180	275.202
30198	275.349
30217	275.495
30235	275.644
30254	275.794
30273	275.943
30291	276.093
30310	276.240
30328	276.388
30347	276.536
30365	276.686
30384	276.834
30402	276.980
30421	277.116
30439	277.242
30457	277.373
30476	277.507
30495	277.656
30513	277.805
30532	277.950
30550	278.094
30587	278.394
30606	278.543
30624	278.693
30643	278.843
30662	278.990
30680	279.136
30698	279.285
30717	279.435
30736	279.565
30754	279.694
30773	279.824
30791	279.964
30810	280.110
30828	280.259
30847	280.406
30865	280.551
30883	280.699
30902	280.849
30920	280.994
30939	281.142
30957	281.292
30976	281.438
30994	281.588
31012	281.731
31031	281.875
31049	282.002
31067	282.131
31086	282.259
31104	282.402
31122	282.547
31140	282.687
31158	282.836
31172	282.947
31191	283.094
31209	283.238
31227	283.386
31245	283.529
31263	283.675
31282	283.822
31300	283.970
31319	284.117
31337	284.259
31378	284.549
31396	284.676
31415	284.820
31433	284.965
31451	285.114
31470	285.260
31488	285.405
31506	285.550
31524	285.697
31538	285.809
31556	285.955
31575	286.100
31593	286.248
31611	286.395
31630	286.544
31649	286.687
31668	286.820
31709	287.107
31727	287.251
31745	287.400
31763	287.546
31782	287.692
31800	287.840
31818	287.984
31837	288.132
31855	288.279
31873	288.423
31887	288.536
31906	288.684
31924	288.829
31942	288.977
31983	289.271
32001	289.400
32020	289.533
32038	289.680
32056	289.825
32075	289.972
32093	290.119
32111	290.266
32130	290.413
32148	290.560
32166	290.706
32184	290.846
32202	290.992
32220	291.138
32239	291.283
32257	291.428
32275	291.559
32293	291.686
32311	291.812
32329	291.941
32347	292.089
32366	292.235
32384	292.382
32402	292.528
32421	292.674
32439	292.820
32457	292.963
32475	293.110
32493	293.257
32512	293.402
32530	293.547
32548	293.693
32566	293.839
32585	293.970
32603	294.100
32622	294.229
32640	294.365
32658	294.509
32677	294.658
32695	294.803
32713	294.952
32732	295.099
32750	295.243
32768	295.393
32787	295.538
32805	295.682
32842	295.982
32861	296.130
32879	296.277
32897	296.402
32916	296.531
32934	296.659
32952	296.800
32971	296.949
32989	297.096
33008	297.242
33026	297.388
33044	297.533
33062	297.680
33081	297.828
33099	297.973
33136	298.272
33155	298.421
33173	298.568
33192	298.710
33210	298.839
33229	298.972
33248	299.101
33266	299.246
33284	299.392
33303	299.540
33317	299.654
33336	299.801
33354	299.946
33372	300.092
33390	300.240
33408	300.384
33427	300.533
33446	300.681
33464	300.825
33482	300.971
33523	301.270
33542	301.401
33560	301.535
33579	301.680
33597	301.829
33615	301.973
33634	302.120
33652	302.269
33671	302.416
33708	302.715
33726	302.863
33745	303.008
33763	303.152
33781	303.301
33800	303.448
33818	303.581
33836	303.709
33855	303.838
33873	303.971
33891	304.119
33910	304.268
33928	304.415
33947	304.563
33965	304.709
33983	304.851
34001	304.999
34020	305.147
34039	305.296
34057	305.440
34093	305.733
34112	305.880
34130	306.011
34149	306.140
34167	306.269
34186	306.408
34204	306.551
34222	306.699
34241	306.847
34259	306.997
34278	307.144
34296	307.290
34314	307.437
34333	307.585
34385	308.002
34403	308.147
34422	308.293
34463	308.582
34482	308.713
34500	308.858
34537	309.157
34556	309.304
34574	309.448
34592	309.598
34630	309.895
34667	310.195
34685	310.342
34704	310.487
34722	310.636
34741	310.770
34759	310.900
34778	311.029
34796	311.164
34815	311.311
34833	311.460
34871	311.759
34908	312.057
34926	312.204
34944	312.348
34963	312.495
34981	312.645
35000	312.791
35037	313.087
35055	313.216
35074	313.346
35092	313.477
35111	313.616
35129	313.765
35148	313.911
35166	314.055
35184	314.204
35203	314.351
35221	314.500
35240	314.648
35258	314.796
35276	314.937
35295	315.087
35313	315.237
35332	315.383
35350	315.527
35369	315.656
35387	315.787
35406	315.915
35424	316.057
35443	316.206
35461	316.355
35480	316.502
35498	316.652
35516	316.795
35554	317.094
35572	317.240
35591	317.390
35609	317.540
35627	317.681
35646	317.830
35664	317.968
35683	318.097
35701	318.227
35720	318.359
35738	318.502
35756	318.648
35774	318.795
35792	318.941
35811	319.089
35829	319.237
35848	319.382
35866	319.529
35884	319.674
35902	319.817
35939	320.116
35958	320.265
35976	320.396
35994	320.524
36013	320.652
36031	320.788
36050	320.937
36069	321.085
36106	321.383
36124	321.529
36143	321.678
36161	321.826
36180	321.973
36198	322.122
36216	322.266
36234	322.411
36253	322.558
36267	322.672
36285	322.805
36326	323.092
36344	323.227
36362	323.372
36381	323.520
36400	323.669
36418	323.814
36436	323.962
36454	324.106
36472	324.248
36491	324.397
36509	324.546
36528	324.693
36546	324.840
36564	324.984
36582	325.128
36600	325.254
36619	325.384
36638	325.514
36656	325.654
36674	325.800
36692	325.942
36710	326.091
36729	326.237
36747	326.386
36765	326.532
36784	326.679
36802	326.825
36820	326.968
36838	327.116
36857	327.264
36876	327.413
36894	327.555
36913	327.684
36931	327.811
36949	327.937
36968	328.086
36986	328.236
37005	328.384
37023	328.528
37042	328.678
37059	328.819
37078	328.968
37096	329.116
37115	329.264
37133	329.412
37171	329.710
37189	329.854
37208	329.993
37226	330.122
37245	330.252
37263	330.388
37282	330.534
37300	330.681
37333	330.944
37352	331.093
37370	331.237
37407	331.535
37425	331.684
37444	331.833
37463	331.982
37481	332.128
37500	332.278
37541	332.575
37560	332.705
37579	332.847
37598	332.997
37634	333.291
37653	333.438
37671	333.585
37709	333.886
37727	334.034
37746	334.182
37764	334.327
37782	334.476
37801	334.625
37820	334.766
37838	334.894
37857	335.025
37875	335.154
37893	335.297
37912	335.445
37949	335.745
37967	335.891
38004	336.187
38023	336.334
38061	336.636
38117	337.087
38136	337.221
38154	337.351
38173	337.482
38192	337.619
38210	337.769
38229	337.917
38247	338.064
38266	338.212
38303	338.511
38340	338.809
38358	338.954
38377	339.102
38396	339.252
38414	339.402
38433	339.549
38452	339.679
38470	339.809
38489	339.936
38507	340.082
38545	340.380
38563	340.529
38582	340.677
38596	340.793
38615	340.942
38634	341.092
38652	341.240
38671	341.388
38689	341.538
38708	341.687
38727	341.836
38746	341.979
38788	342.273
38807	342.410
38844	342.707
38858	342.820
38895	343.119
38914	343.266
38932	343.410
39026	344.163
39087	344.611
39106	344.744
39125	344.892
39181	345.343
39257	345.950
39295	346.251
39313	346.400
39332	346.549
39370	346.840
39389	346.971
39408	347.102
39426	347.237
39539	348.144
39615	348.750
39652	349.047
39672	349.193
39691	349.327
39710	349.460
39729	349.592
39747	349.739
39766	349.889
39860	350.646
39879	350.796
39975	351.557
39994	351.691
40012	351.822
40032	351.956
40147	352.871
40261	353.786
40300	354.076
40319	354.212
40338	354.347
40357	354.491
40376	354.639
40524	355.827
40562	356.129
40623	356.587
40643	356.722
40662	356.864
40853	358.390
40910	358.836
40929	358.968
40948	359.101
40966	359.236
41061	359.993
41095	360.265
41209	361.174
41229	361.312
41248	361.450
41406	362.693
41445	362.998
41522	363.609
41541	363.742
41560	363.875
41579	364.012
41825	365.977
41845	366.112
41887	366.407
41906	366.557
41920	366.674
42149	368.489
42169	368.623
42188	368.756
42207	368.903
42384	370.321
42399	370.439
42457	370.883
42499	371.181
42772	373.332
42791	373.471
42811	373.606
43064	375.624
43083	375.759
43103	375.894
43122	376.034
43376	378.048
43395	378.186
43414	378.318
43434	378.458
43688	380.476
43707	380.614
43727	380.751
43746	380.897
43998	382.894
44017	383.028
44037	383.163
44057	383.313
44267	384.999
44306	385.296
44326	385.435
44346	385.571
44365	385.715
44644	387.906
44664	388.048
44919	390.073
44939	390.210
44959	390.349
44978	390.489
45234	392.523
45254	392.662
45274	392.800
45552	394.988
45571	395.124
45591	395.265
45725	396.340
45848	397.307
45868	397.445
45887	397.582
46061	398.965
46161	399.739
46181	399.880
46201	400.020
46220	400.170
46479	402.212
46499	402.350
46782	404.581
46803	404.722
46823	404.863
47019	406.431
47079	406.897
47099	407.040
47119	407.178
47139	407.328
47156	407.468
47256	408.268
47404	409.419
47424	409.560
47444	409.702
47704	411.765
47724	411.905
47744	412.045
47860	412.966
48020	414.221
48041	414.362
48061	414.507
48099	414.811
48321	416.567
48366	416.889
48443	417.498
48623	418.930
48643	419.067
48664	419.211
48701	419.498
48886	420.978
48947	421.436
48967	421.576
48987	421.722
49044	422.177
49247	423.780
49267	423.921
49287	424.061
49545	426.115
49565	426.252
49585	426.390
49604	426.532
49863	428.580
49883	428.725
49903	428.865
50162	430.918
50182	431.059
50202	431.197
50222	431.344
50457	433.229
50501	433.534
50521	433.674
50784	435.756
50803	435.895
50823	436.035
50843	436.185
51103	438.236
51123	438.377
51139	438.486
51156	438.625
51399	440.553
51419	440.689
51440	440.834
51719	443.037
51740	443.178
51759	443.317
52020	445.383
52040	445.522
52060	445.663
52319	447.720
52339	447.861
52359	448.000
52377	448.130
52642	450.224
52661	450.362
52681	450.502
52940	452.552
52960	452.692
52980	452.833
53000	452.983
53259	455.031
53279	455.171
53299	455.310
53559	457.371
53578	457.509
53598	457.649
53618	457.796
53856	459.699
53876	459.839
53896	459.979
53916	460.119
53971	460.556
54189	462.274
54209	462.414
54230	462.561
54345	463.483
54494	464.646
54514	464.786
54534	464.928
54790	466.968
54810	467.105
54830	467.242
54849	467.390
55021	468.763
55099	469.375
55119	469.512
55139	469.649
55158	469.797
55414	471.823
55434	471.964
55454	472.103
55713	474.158
55734	474.302
55753	474.441
55774	474.591
55911	475.686
56031	476.626
56050	476.763
56070	476.898
56346	479.074
56366	479.214
56385	479.355
56641	481.388
56661	481.525
56680	481.662
56700	481.806
56837	482.900
56962	483.879
56982	484.018
57002	484.157
57259	486.198
57278	486.333
57298	486.471
57574	488.649
57594	488.788
57614	488.925
57806	490.462
57885	491.065
57904	491.204
57925	491.345
58187	493.427
58207	493.567
58227	493.703
58262	493.978
58499	495.850
58519	495.991
58538	496.129
58814	498.301
58834	498.440
58853	498.579
59109	500.613
59129	500.748
59149	500.888
59168	501.030
59427	503.083
59447	503.221
59467	503.358
59722	505.387
59742	505.526
59761	505.662
59781	505.805
60035	507.824
60055	507.961
60074	508.098
60094	508.244
60348	510.261
60368	510.399
60388	510.535
60659	512.680
60678	512.815
60698	512.949
60950	514.962
60970	515.097
60989	515.233
61008	515.369
61258	517.359
61277	517.496
61297	517.632
61317	517.771
61576	519.833
61596	519.971
61616	520.107
61635	520.252
61890	522.272
61910	522.409
61930	522.549
62162	524.404
62202	524.697
62245	525.004
62500	527.030
62520	527.168
62540	527.306
62559	527.450
62812	529.455
62831	529.587
62850	529.725
63002	530.932
63021	531.082
63119	531.849
63139	531.987
63158	532.121
63177	532.266
63416	534.170
63435	534.308
63455	534.444
63474	534.581
63727	536.590
63746	536.726
63765	536.860
63785	536.996
64038	539.013
64058	539.152
64077	539.288
64097	539.427
64349	541.431
64368	541.567
64387	541.702
64407	541.844
64658	543.841
64678	543.976
64697	544.110
64716	544.253
64969	546.262
64989	546.400
65009	546.537
65028	546.683
65279	548.676
65299	548.811
65318	548.943
65337	549.093
65588	551.077
65607	551.213
65626	551.348
65645	551.489
65894	553.466
65914	553.601
65933	553.737
65952	553.883
66085	554.943
66201	555.858
66220	555.991
66239	556.125
66259	556.268
66355	557.037
66508	558.249
66527	558.384
66547	558.519
66566	558.659
66699	559.724
66791	560.466
66810	560.610
66853	560.911
66873	561.052
67124	563.047
67143	563.183
67162	563.317
67182	563.457
67434	565.459
67453	565.597
67473	565.735
67493	565.880
67627	566.955
67743	567.865
67762	567.998
67781	568.132
67800	568.274
68050	570.262
68070	570.397
68089	570.534
68108	570.676
68127	570.826
68358	572.662
68377	572.795
68397	572.930
68416	573.072
68473	573.528
68492	573.678
68664	575.043
68683	575.176
68702	575.308
68720	575.442
68739	575.591
68949	577.273
68968	577.419
68988	577.554
69007	577.691
69027	577.827
69064	578.129
69098	578.401
69174	579.010
69213	579.318
69270	579.775
69290	579.911
69332	580.207
69366	580.478
69519	581.700
69576	582.158
69596	582.296
69615	582.428
69634	582.561
69652	582.703
69671	582.851
69824	584.077
69882	584.537
69901	584.673
69943	584.973
69963	585.122
70211	587.087
70230	587.220
70249	587.352
70268	587.495
70363	588.258
70401	588.558
70477	589.171
70496	589.320
70515	589.459
70534	589.595
70553	589.729
70572	589.865
70628	590.317
70723	591.075
70742	591.223
70818	591.826
70837	591.956
70856	592.090
70874	592.221
70950	592.826
70988	593.127
71064	593.737
71083	593.885
71121	594.187
71140	594.320
71159	594.454
71178	594.586
71196	594.728
71234	595.030
71291	595.485
71328	595.786
71343	595.903
71362	596.053
71419	596.510
71461	596.816
71480	596.949
71500	597.090
71556	597.543
71609	597.963
71647	598.266
71684	598.566
71742	599.020
71761	599.153
71780	599.287
71918	600.369
72051	601.432
72071	601.567
72090	601.704
72109	601.839
72147	602.141
72243	602.907
72357	603.818
72376	603.950
72395	604.080
72414	604.211
72490	604.819
72509	604.969
72604	605.732
72623	605.881
72642	606.031
72680	606.318
72699	606.449
72718	606.582
72737	606.727
72755	606.876
72808	607.296
72864	607.746
72940	608.354
73001	608.812
73021	608.946
73040	609.086
73077	609.386
73115	609.687
73192	610.300
73210	610.450
73229	610.600
73286	611.050
73305	611.183
73324	611.314
73343	611.447
73419	612.056
73438	612.206
73457	612.355
73570	613.265
73589	613.414
73609	613.548
73628	613.684
73647	613.816
73666	613.962
73684	614.112
73703	614.261
73741	614.562
73778	614.863
73797	615.010
73834	615.309
73872	615.611
73909	615.897
73928	616.026
73946	616.156
73965	616.295
73980	616.410
74017	616.708
74036	616.858
74073	617.157
74130	617.610
74148	617.758
74167	617.908
74186	618.057
74205	618.207
74224	618.341
74266	618.635
74284	618.782
74303	618.930
74397	619.684
74492	620.444
74510	620.592
74529	620.724
74548	620.858
74568	620.992
74587	621.136
74624	621.436
74643	621.585
74719	622.192
74756	622.488
74808	622.906
74827	623.048
74845	623.180
74887	623.478
74963	624.086
74982	624.234
75001	624.384
75115	625.297
75134	625.442
75153	625.578
75172	625.711
75191	625.841
75324	626.902
75361	627.203
75438	627.815
75457	627.944
75476	628.078
75495	628.211
75529	628.478
75566	628.777
75661	629.537
75756	630.287
75799	630.583
75818	630.724
75832	630.843
75851	630.993
75927	631.599
76064	632.685
76083	632.818
76102	632.952
76121	633.090
76159	633.389
76196	633.690
76249	634.108
76267	634.256
76286	634.406
76362	635.013
76381	635.146
76400	635.279
76519	636.203
76633	637.119
76652	637.268
76671	637.416
76690	637.549
76709	637.683
76728	637.815
76746	637.960
76784	638.262
76860	638.867
76897	639.166
76931	639.434
77010	640.033
